"Date","Site","ER","NEP","Temp.C","SpCond.uS","pH","Chl.ug.L","Chl.RFU","ODOsat..","ODO.mg.L","Turbid..NTU","SampleCode","Project","Event","Location","TimeStart","TimeEnd","TotalDepth","DeepSampleDepth","TowTime1","TowTime2","TowAngle1","TowAngle2","SecchiDepth","HachTurbidity","EC_min","EC_max","SUNA_NO3_uM","GPS.waypoint.1","GPS.waypoint.2","Notes","ChlA_a_VolumeFiltered_mL","ChlA_b_VolumeFiltered_mL","CHN_VolumeFiltered_mL","Sterivex_VolumeFiltered_mL","X__1","TowDepth1","TowDepth2","TowVolume1","TowVolume2","DateTime_start","DateTime_end","TIMESTAMP","EXOTemp","EXOSpCond","EXOpH","EXOpHmV","EXODOmgL","EXOODO","EXOTurbFNU","EXOChlugL","EXOBGAPCugL","TIMESTAMP_round","NO3_uM","LinearDist","LinearDist_km","SampleLabel","DOC.ppm","NH4.ppm","NO3.ppm","TN.ppm","TDN.ppm","TP.ppm","PO4","DIN.ppm","DON.ppm","TPN.ppm","TSS","VSS","Vg","R.28.40","Area.32","d.34O2.32O2","d.33O2.32O2","Area.40","d.32O2.40Ar","Area.28","d.15N.14N","Area.44","d.13C.12C","d.33O2.32O2_corr","d.32O2.40Ar_corr","d.15N.14N_corr","d.13C.12C_corr","d180_02.vs.air","d180_02.vs.VSMOW","d170_02.vs.air","d15N_N2.vs.air","O2.Ar","d13C.CO2","d13C.TotalDIC","wind.ms","sd.wind.ms","wind.height.ms","zmix.m","delo18.h2o","lake.area.km2","gppv","gppa","rv","ra","nepv","nepa","gpptor","a","b","c","d","g"
2018-10-16,"EC7",-0.03825,0.095,NA,NA,NA,NA,NA,NA,NA,NA,"SSCN_08_07","SSCN",8,7,1111,1125,38,32,37,37,0,10,0.7,10.5,876,883,4.1,505,506,NA,500,500,500,NA,NA,32,32.4936515803438,711.678806825372,722.657599565577,"2018-10-16 11:11:00","2018-10-16 11:25:00","2018-10-16 11:17:25",18.98,880.09,8.26,-93.4,8.64,93.43,10.78,2.14,-1.04,"2018-10-16 11:17:25",4.17,9538.5353250614,9.5385353250614,"SSCN_08_07_S",3.4501342108304,0.049147038,0.0406405488,0.3541196,0.3503433,0.1495553304,0.1258114375,0.0897875868,0.2605557132,0.00377630000000001,10.76,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.905,4.41690785504973,10,10.4212860310421,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-16,"EC8",-0.045,0.1095,18.94,893,8.25,4.3,1,95.5,8.84,9.7,"SSCN_08_08","SSCN",8,8,1130,1143,40,34,40,40,10,10,0.7,9.64,885,889,4.1,507,508,NA,500,500,500,NA,NA,34.5245048041153,34.5245048041153,767.823699538425,767.823699538425,"2018-10-16 11:30:00","2018-10-16 11:43:00","2018-10-16 11:36:26",19.23,887.35,8.28,-94.75,8.72,94.76,10.14,2.49,-1.03,"2018-10-16 11:36:25",4.11,9184.1070094503,9.1841070094503,"SSCN_08_08_S",3.5266806748288,0.061853328,0.03977152,0.3503433,0.3201329,0.1428562246,0.1240643532,0.101624848,0.218508052,0.0302104,11.1066666666666,2.02666666666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.905,4.41690785504973,10,10.6014412416851,-5.95,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.0019893038422004,NA
2018-10-16,"NL70",-0.04225,0.07225,18.28,734,8.27,2.5,0.6,94.1,8.84,17,"SSCN_08_01","SSCN",8,1,835,851,34,28,29,40,20,20,0.45,18.4,728,736,6.1,NA,NA,NA,500,500,500,NA,NA,29.7969776293255,29.7969776293255,662.683671445022,662.683671445022,"2018-10-16 08:35:00","2018-10-16 08:51:00","2018-10-16 08:42:42",18.3,728.345,8.1,-85.28,8.62,91.76,15.76,2.28,-1.03,"2018-10-16 08:42:42",6.16,14885.6651854489,14.8856651854489,"SSCN_08_01_S",3.2884891326746,0.041561712,0.067244,0.5580398,0.3427907,0.1562415574,0.1223195103,0.108805712,0.233984988,0.2152491,19.21875,2.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.905,4.41690785504973,10,10.2272727272727,-6.73,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198774600034443,NA
2018-10-16,"NL76",-0.04025,0.108,19.29,962,8.29,2.5,0.6,94.6,8.7,7.7,"SSCN_08_09","SSCN",8,9,1155,1206,39,33,40,36,0,0,0.9,6.98,954,956,3.2,NA,NA,NA,500,500,500,NA,NA,33,33,733.918769538664,733.918769538664,"2018-10-16 11:55:00","2018-10-16 12:06:00","2018-10-16 12:00:27",19.44,956.4,8.36,-98.74,8.57,93.4,8.48,2.22,-1.04,"2018-10-16 12:00:25",3.25,7345.54958283588,7.34554958283588,"SSCN_08_09_S",3.68096141429768,0.0483028,0.0258716288,0.3314618,0.3012514,0.1629149056,0.1258114375,0.0741744288,0.2270769712,0.0302104,10.5465838509317,1.85093167701864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.905,4.41690785504973,10,10.9368070953437,-5.83,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198954350974658,NA
2018-10-19,"EC5",-0.036,0.09525,18.65,875,8.24,3.9,0.9,96.6,9.01,10.2,"SSCN_09_05","SSCN",9,5,908,923,34,28,40,38,0,45,0.6,12.1,868,878,3.6,509,510,NA,500,500,500,200,NA,28,39.5979797464467,622.7189559722,880.6575930827,"2018-10-19 09:08:00","2018-10-19 09:23:00","2018-10-19 09:15:40",18.72,872.79,8.3,-95.41,9.02,96.91,9.36,3.07,-1.02,"2018-10-19 09:15:40",3.6,12050.9753366173,12.0509753366173,"SSCN_09_05_S",3.47298792557095,0.04408695,0.0328204992,0.3163566,0.2936988,0.1495553304,0.1240643532,0.0769074492,0.2167913508,0.0226578,11.9263157894737,1.84210526315789,6.026,0.042940208060257,8.37916666666666,-3.4985,-1.18083333333333,0.892166666666667,-102.912,21.0926666666667,18.4691666666667,71.3621666666667,1.13166666666667,-1.38680320604036,-72.4948222536495,12.6991524221734,0.616978834385838,-1.35864042173539,22.4090239362272,-0.584709972337505,0.0851410435128699,20.1369294693267,-10.3403345865608,-10.8568595264405,2.05,0.0649999999999999,10,9.91407982261641,-6.01,0.153,0.229641350722777,2.27668268163906,0.268719639172607,2.6641079526619,-0.0390782884498299,-0.387425271022843,0.85457598644389,0.00204457099882103,0.00204021148987221,0.00201525102038119,0.00198918400838415,0.0021684323413081
2018-10-19,"NL70",-0.03225,0.07975,18.3,765,8.35,2.8,0.7,93.7,8.8,15.9,"SSCN_09_01","SSCN",9,1,836,857,31,25,31,32,0,0,0.5,17.2,762,762,5.1,NA,NA,NA,500,500,500,200,NA,25,25,555.999067832322,555.999067832322,"2018-10-19 08:36:00","2018-10-19 08:57:00","2018-10-19 08:46:57",18.37,763.72,8.16,-88.14,8.8,93.82,13.31,2.76,-1.03,"2018-10-19 08:46:55",5.35,14895.1651854486,14.8951651854486,"SSCN_09_01_S",3.24010595744462,0.03818875,0.0518709,0.3239092,0.2974751,0.1495553304,0.1188365487,0.09005965,0.20741545,0.0264341,15.7307692307692,2.2179487179487,5.831,0.0449672273772913,12.3388333333333,-2.52533333333333,-0.6475,1.321,-112.532,29.5688333333334,22.217,95.661,1.04383333333333,-0.713778755047751,-107.688991057759,17.8286832956867,0.693039497985344,-0.383384004061959,23.4074914566414,0.0888550566887085,5.15077933782249,19.3728340098685,-10.2651068296055,-10.7992156669249,2.05,0.0649999999999999,10,10.2272727272727,-6.73,0.153,0.14842348084297,1.51796741771219,0.218269363926469,2.23230031288433,-0.0698458830834981,-0.714332895172138,0.680001435716708,0.00204457099882103,0.00204219984584741,0.00201721505030054,0.00198774600034443,0.00207983719463498
2018-10-19,"NL76",-0.035,0.10125,19.56,979.5,8.32,2.85,0.7,98.65,9.025,3.65,"SSCN_09_09","SSCN",9,9,1150,1205,35,29,32,37,0,0,1.2,4.67,976,977,2.1,NA,NA,NA,500,500,500,200,NA,29,29,644.958918685493,644.958918685493,"2018-10-19 11:50:00","2018-10-19 12:05:00","2018-10-19 11:57:30",19.88,977.74,8.4,-101.14,9.08,99.89,4.41,2.43,-1.05,"2018-10-19 11:57:30",2.11,7352.54958283604,7.35254958283604,"SSCN_09_09_S",3.6120003745066,0.03818875,0.0102445328,0.2936988,0.2785936,0.144,0.1258114375,0.0484332828,0.2301603172,0.0151052,5.06666666666666,1.34358974358975,5.66,0.0423639755468515,10.873,-4.52416666666667,-1.55916666666667,1.1145,-73.9681666666666,26.98,23.319,89.7870000000001,1.29,-1.67715782931663,-59.7906820611674,18.5086783034218,0.899586429631119,-2.3865095764472,21.3566914956333,-0.875297810515653,5.82230444139653,20.4127472018444,-10.0608217019407,-10.6096419227942,2.05,0.0649999999999999,10,10.9368070953437,-5.83,0.153,0.305152906796668,3.33739847621855,0.319490318756008,3.49420398506433,-0.0143374119593401,-0.156805508845776,0.955124111381008,0.00204457099882103,0.00203811585827645,0.00201318102727868,0.00198954350974658,0.00251627441713407
2018-10-22,"EC2",-0.047,0.0795,18.79,853,8.22,3.7,0.9,98.2,9.12,9.5,"SSCN_10_02","SSCN",10,2,1120,1134,33,27,33,30,0,0,0.7,10.2,846,848,3.1,534,535,NA,500,500,500,NA,NA,27,27,600.478993258907,600.478993258907,"2018-10-22 11:20:00","2018-10-22 11:34:00","2018-10-22 11:27:09",18.91,847.64,8.36,-98.89,9.02,97.27,8.74,3.23,-1.01,"2018-10-22 11:27:10",3.08,12267.4753366175,12.2674753366175,"SSCN_10_02_S",3.3620128303802,0.03988,0.0293457952,0.3125803,0.3012514,0.1495553304,0.11709843,0.0692257952,0.2320256048,0.0113289,10.2105263157895,1.75789473684209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,0.700160695840605,10,10.5044345898004,-6.1,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198900425760581,NA
2018-10-22,"EC3",-0.05575,0.0725,18.77,857,8.19,4.6,1.1,98.6,9.17,9.1,"SSCN_10_03","SSCN",10,3,1059,1113,33,27,33,39,10,30,0.7,9.92,851,855,3.05,532,533,NA,500,500,500,NA,NA,27.4165185209151,31.1769145362398,609.742349633455,693.373416801491,"2018-10-22 10:59:00","2018-10-22 11:13:00","2018-10-22 11:05:53",18.93,853.33,8.36,-98.774,8.96,96.72,8.45,2.63,-1.03,"2018-10-22 11:05:55",3.11,12135.4753366181,12.1354753366181,"SSCN_10_03_S",3.45451856943689,0.0483028,0.0284772032,0.3125803,0.2899225,0.1495553304,0.11709843,0.0767800032,0.2131424968,0.0226578,10.11,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,0.700160695840605,10,10.4462305986696,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-22,"EC4",-0.04825,0.08125,18.74,869,8.21,3.5,0.8,96.6,8.99,9.6,"SSCN_10_04","SSCN",10,4,1038,1052,34,28,38,36,45,10,0.7,10.8,861,865,3,530,531,NA,500,500,500,NA,NA,39.5979797464467,28.4319451328009,880.6575930827,632.32539961988,"2018-10-22 10:38:00","2018-10-22 10:52:00","2018-10-22 10:44:55",18.82,863.3,8.37,-99.15,8.88,95.59,8.54,2.4,-1.04,"2018-10-22 10:44:55",3.03,11665.9753366173,11.6659753366173,"SSCN_10_04_S",3.42120660704308,0.044929408,0.0258716288,0.284158555,0.2318682911,0.1960884646,0.1188365487,0.0708010368,0.1610672543,0.0522902639,7.68421052631577,0.936842105263143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,0.700160695840605,10,10.9312638580931,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-22,"EC5",-0.062,0.02125,18.64,875,8.22,2.6,0.6,96.1,8.96,8.7,"SSCN_10_05","SSCN",10,5,1018,1032,32,26,34,34,0,0,0.7,10,869,871,3,528,529,NA,500,500,500,NA,NA,26,26,578.239030545614,578.239030545614,"2018-10-22 10:18:00","2018-10-22 10:32:00","2018-10-22 10:24:51",18.73,870.31,8.38,-99.64,8.84,95.015,7.91,2.32,-1.04,"2018-10-22 10:24:50",3.01,11378.5992759415,11.3785992759415,"SSCN_10_05_S",3.52689931537654,0.034843408,0.0258716288,0.3482126919,0.2863569662,0.13614424,0.1240643532,0.0607150368,0.2256419294,0.0618557257,8.92999999999998,1.51999999999998,5.431,0.0476948711905383,8.84633333333334,-4.00333333333333,-1.58633333333333,0.948833333333334,-109.456833333334,19.9691666666666,18.2921666666667,77.7206666666667,1.2855,-1.77582226476589,-82.4426003619222,12.3390110037187,0.813699822661349,-1.86455782011402,21.8910657037673,-0.974041493942367,-0.270514513628149,19.9209547115043,-10.1457678027117,-10.7147838320733,3.69,0.700160695840605,10,9.91407982261641,-6.01,0.153,0.405754841878387,4.02268589079543,0.468039030886922,4.64017631231297,-0.0622841890085343,-0.617490421517537,0.866925224397402,0.00204457099882103,0.00203918002069512,0.00201423217046199,0.00198918400838415,0.00217741022905158
2018-10-22,"EC6",-0.042,0.02725,18.605,878,8.2,2.65,0.65,95.95,8.95,9.1,"SSCN_10_06","SSCN",10,6,959,1013,31,25,33,37,20,30,0.7,11.3,872,876,3,526,527,NA,500,500,500,NA,NA,26.6044443118978,28.8675134594813,591.681849504484,642.012422964344,"2018-10-22 09:59:00","2018-10-22 10:13:00","2018-10-22 10:06:09",18.69,873.77,8.37,-99.36,8.8,94.5,8.58,2.27,-1.04,"2018-10-22 10:06:10",2.98,11121.0123996262,11.1210123996262,"SSCN_10_06_S",3.45217569898311,0.042403102,0.0250031712,0.3236982975,0.3189457262,0.1428562246,0.1258114375,0.0674062732,0.251539453,0.00475257130000006,9.15000000000001,1.51000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,0.700160695840605,10,10.6984478935698,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-22,"EC7",-0.0525,0.0215,18.57,883,8.29,2.6,0.6,94.9,8.86,9.7,"SSCN_10_07","SSCN",10,7,937,952,32,26,30,33,0,30,0.7,11.5,877,879,3,524,525,NA,500,500,500,NA,NA,26,30.0222139978605,578.239030545614,667.692919882917,"2018-10-22 09:37:00","2018-10-22 09:52:00","2018-10-22 09:44:22",18.66,879.32,8.37,-99.18,8.71,93.48,9.23,2.24,-1.05,"2018-10-22 09:44:20",2.97,10959.7737541824,10.9597737541824,"SSCN_10_07_S",3.41028313932818,0.0390690095,0.0250031712,0.3277831104,0.2782116152,0.13614424,0.1240643532,0.0640721807,0.2141394345,0.0495714952000001,11.49,1.71000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,0.700160695840605,10,10.4212860310421,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-22,"EC8",-0.067,0.05125,18.6,893,8.25,2.9,0.7,95.7,8.93,9,"SSCN_10_08","SSCN",10,8,915,929,33,27,27,34,30,10,0.7,10.1,886,889,3,523,NA,NA,500,500,500,NA,NA,31.1769145362398,27.4165185209151,693.373416801491,609.742349633455,"2018-10-22 09:15:00","2018-10-22 09:29:00","2018-10-22 09:22:00",18.64,887.38,8.37,-99.18,8.7,93.37,8.67,2.18,-1.05,"2018-10-22 09:22:00",2.97,10638.2737541824,10.6382737541824,"SSCN_10_08_S",3.4388547668525,0.0302672695,0.0232663568,0.3155297751,0.2782116152,0.13614424,0.1240643532,0.0535336263,0.2246779889,0.0373181599000001,10.67,1.88999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,0.700160695840605,10,10.6014412416851,-5.95,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.0019893038422004,NA
2018-10-22,"NL70",-0.0435,0.1245,18.61,760,8.21,7.9,1.9,97.7,9.12,15.8,"SSCN_10_01","SSCN",10,1,1142,1153,33,27,32,35,0,0,0.5,14.7,756,756,4.8,NA,NA,NA,500,500,500,NA,NA,27,27,600.478993258907,600.478993258907,"2018-10-22 11:42:00","2018-10-22 11:53:00","2018-10-22 11:47:29",19,756.61,8.31,-95.93,9.09,98.23,11.88,3.27,-1.01,"2018-10-22 11:47:30",4.85,14860.1651854486,14.8601651854486,"SSCN_10_01_S",3.4104290560256,0.045772222,0.0446365,0.346567,0.3390144,0.1562415574,0.1118975223,0.090408722,0.248605678,0.00755260000000002,13.0666666666667,2.15555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,0.700160695840605,10,10.2272727272727,-6.73,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198774600034443,NA
2018-10-22,"NL76",-0.04225,0.0365,18.79,968,8.36,2.6,0.6,95.8,8.9,7,"SSCN_10_09","SSCN",10,9,835,848,33,27,30,30,0,0,0.9,9.32,963,968,2.4,NA,NA,NA,500,500,500,NA,NA,27,27,600.478993258907,600.478993258907,"2018-10-22 08:35:00","2018-10-22 08:48:00","2018-10-22 08:41:29",18.84,963.37,8.4,-100.53,8.44,90.95,6.56,2.16,-1.05,"2018-10-22 08:41:30",2.43,7354.54958283582,7.35454958283582,"SSCN_10_09_S",3.51004794466492,0.0355480855,0.0154523552,0.3277831104,0.2374958942,0.13614424,0.1293123303,0.0510004407,0.1864954535,0.0902872162,8.10000000000001,1.57000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,0.700160695840605,10,10.9368070953437,-5.83,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198954350974658,NA
2018-10-25,"EC2",-0.05475,0.03275,18.08,853,8.24,2,0.5,92.7,8.74,11.2,"SSCN_11_02","SSCN",11,2,908,923,34,28,37,32,0,0,0.6,11.7,845,850,3.25,537,NA,NA,500,500,500,NA,NA,28,28,622.7189559722,622.7189559722,"2018-10-25 09:08:00","2018-10-25 09:23:00","2018-10-25 09:15:31",18.17,847.63,8.25,-92.95,8.7,92.4,10.47,1.76,-1.05,"2018-10-25 09:15:30",3.25,11075.273754182,11.075273754182,"SSCN_11_02_S",4.181479693195,0.02731255,0.0319517728,0.3578959,0.3012514,0.13614424,0.11709843,0.0592643228,0.2419870772,0.0566445,12.2421052631579,2.01052631578947,5.7315,0.0466827070173524,8.59416666666667,-3.241,-1.18466666666667,0.970666666666667,-152.8195,20.7985,27.8221666666667,79.2001666666666,1.10783333333334,-1.38305166094199,-124.15850589445,22.0042003967213,0.646012284010244,-1.10058747340424,22.6732185447287,-0.580955413971352,9.27428689574816,19.0152667783127,-10.3116190693859,-10.8539552879305,3.39333333333333,1.92731246385565,10,10.5044345898004,-6.1,0.153,0.299986564912729,3.15118924894468,0.403621943573274,4.23982030527356,-0.103635378660545,-1.08863105632889,0.743236510525023,0.00204457099882103,0.00204073760984062,0.00201577070366326,0.00198900425760581,0.00209324978765445
2018-10-25,"EC3",-0.0505,0.0145,18.11,857,8.21,2.5,0.6,93.4,8.8,12.5,"SSCN_11_03","SSCN",11,3,934,949,38,32,34,35,0,0,0.6,12.3,851,855,3.14,538,NA,NA,500,500,500,NA,NA,32,32,711.678806825372,711.678806825372,"2018-10-25 09:34:00","2018-10-25 09:49:00","2018-10-25 09:41:27",18.19,853.86,8.27,-93.66,8.71,92.6,10.38,1.91,-1.05,"2018-10-25 09:41:25",3.1,11142.0123996264,11.1420123996264,"SSCN_11_03_S",3.47396718507999,0.0314928,0.0284772032,0.4032115,0.2899225,0.13614424,0.1205769088,0.0599700032,0.2299524968,0.113289,11.8736842105263,1.96842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39333333333333,1.92731246385565,10,10.4462305986696,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-25,"EC4",-0.04325,0.02775,18.17,869,8.22,2.5,0.6,93.5,8.8,10.7,"SSCN_11_04","SSCN",11,4,956,1011,39,33,48,39,30,0,0.6,12.2,861,864,2.75,539,NA,NA,500,500,500,NA,NA,38.1051177665153,33,847.456398312934,733.918769538664,"2018-10-25 09:56:00","2018-10-25 10:11:00","2018-10-25 10:03:25",18.23,862.91,8.28,-94.22,8.71,92.64,10,1.75,-1.05,"2018-10-25 10:03:25",2.95,11064.2737541824,11.0642737541824,"SSCN_11_04_S",3.41372950513373,0.03568195,0.0284772032,0.4674086,0.2974751,0.1428562246,0.1258114375,0.0641591532,0.2333159468,0.1699335,11.5473684210526,1.95789473684209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39333333333333,1.92731246385565,10,10.9312638580931,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-25,"EC5",-0.04975,0.04825,18.19,876,8.22,2.5,0.6,93.9,8.84,10.8,"SSCN_11_05","SSCN",11,5,1019,1034,35,29,38,38,0,0,0.6,11.6,868,871,2.8,541,542,NA,500,500,500,NA,NA,29,29,644.958918685493,644.958918685493,"2018-10-25 10:19:00","2018-10-25 10:34:00","2018-10-25 10:26:24",18.29,870.41,8.29,-94.75,8.75,93.22,9.78,1.96,-1.05,"2018-10-25 10:26:25",2.83,10928.7737541821,10.9287737541821,"SSCN_11_05_S",3.45321386292722,0.030656038,0.0258716288,0.2974751,0.2861462,0.13614424,0.1275607632,0.0565276668,0.2296185332,0.0113289,12,2.11764705882351,5.149,0.0383688161278261,11.1791666666666,-3.2095,-1.18516666666667,1.18016666666667,-93.7100000000002,30.8061666666667,16.1828333333333,77.1775,1.34016666666666,-1.29235672723985,-82.4027896537232,11.996213987069,0.864702866684925,-1.06901983118118,22.7055374968367,-0.490187633452432,-0.60904170793391,19.9218190359763,-10.095323270437,-10.6894819996516,3.39333333333333,1.92731246385565,10,9.91407982261641,-6.01,0.153,0.299476486957712,2.9690337966955,0.391472615443738,3.88109075787764,-0.0919961284860261,-0.912056961182139,0.764999836880673,0.00204457099882103,0.00204080197010924,0.0020158342765319,0.00198918400838415,0.0021025893260401
2018-10-25,"EC6",-0.05075,0.057,18.24,877,8.2,2.9,0.7,94.6,8.89,10.7,"SSCN_11_06","SSCN",11,6,1046,1101,37,31,34,38,0,0,0.6,11.3,873,875,2.7,543,544,NA,500,500,500,NA,NA,31,31,689.438844112079,689.438844112079,"2018-10-25 10:46:00","2018-10-25 11:01:00","2018-10-25 10:53:18",18.35,873.92,8.29,-94.86,8.78,93.69,10.78,1.79,-1.05,"2018-10-25 10:53:20",2.7,11026.7737541819,11.0267737541819,"SSCN_11_06_S",3.4688637533863,0.034843408,0.0250031712,0.3125803,0.3012514,0.1428562246,0.1223195103,0.0598465792,0.2414048208,0.0113289,10.9473684210526,1.97894736842108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39333333333333,1.92731246385565,10,10.6984478935698,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-25,"EC7",-0.0385,0.01825,18.28,883.5,8.225,3.05,0.7,94.25,8.85,10.1,"SSCN_11_07","SSCN",11,7,1106,1121,37,31,32,38,0,0,0.6,10.5,877,880,2.6,545,546,NA,500,500,500,NA,NA,31,31,689.438844112079,689.438844112079,"2018-10-25 11:06:00","2018-10-25 11:21:00","2018-10-25 11:13:16",18.46,878.06,8.31,-95.84,8.83,94.43,10.06,1.77,-1.04,"2018-10-25 11:13:15",2.63,11068.7737541816,11.0687737541816,"SSCN_11_07_S",3.45972719031197,0.036520848,0.0232663568,0.3125803,0.2899225,0.13614424,0.1240643532,0.0597872048,0.2301352952,0.0226578,10.43,1.84999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39333333333333,1.92731246385565,10,10.4212860310421,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-25,"EC8",-0.04225,0.0795,18.42,893,8.25,2.7,0.6,95.2,8.91,9.4,"SSCN_11_08","SSCN",11,8,1128,1146,32,26,33,33,0,0,0.7,10.3,885,888,2.5,547,548,NA,500,500,500,NA,NA,26,26,578.239030545614,578.239030545614,"2018-10-25 11:28:00","2018-10-25 11:46:00","2018-10-25 11:37:35",18.6,887.66,8.33,-96.9,8.9,95.39,9.62,1.99,-1.04,"2018-10-25 11:37:35",2.52,10867.7737541822,10.8677737541822,"SSCN_11_08_S",3.51190754853364,0.0314928,0.0215296768,0.2936988,0.2672647,0.13614424,0.1223195103,0.0530224768,0.2142422232,0.0264341,9.94999999999999,1.91,5.7245,0.0456844342684939,7.442,-3.64966666666667,-1.386,0.818166666666666,-130.214333333333,18.1003333333334,22.8083333333333,73.1175,1.31066666666666,-1.62503171101825,-93.2326872747829,16.550539675261,0.807818439687167,-1.51013169949354,22.2539271660585,-0.823129824147784,3.88855606070205,19.6866927102288,-10.1515847812655,-10.694556952995,3.39333333333333,1.92731246385565,10,10.6014412416851,-5.95,0.153,0.324160768470138,3.43657133979566,0.392173707579374,4.15760651743652,-0.0680129391092352,-0.721035177640863,0.826574454649105,0.00204457099882103,0.00203990262824649,0.00201494593744765,0.0019893038422004,0.00213716034854934
